frequency_hz,channel_1_raw_unit2_per_hz,channel_2_raw_unit2_per_hz,channel_3_raw_unit2_per_hz,channel_4_raw_unit2_per_hz,channel_5_raw_unit2_per_hz,channel_6_raw_unit2_per_hz,channel_7_raw_unit2_per_hz,channel_8_raw_unit2_per_hz,channel_9_raw_unit2_per_hz,channel_10_raw_unit2_per_hz,channel_11_raw_unit2_per_hz,channel_12_raw_unit2_per_hz,channel_13_raw_unit2_per_hz,channel_14_raw_unit2_per_hz,channel_15_raw_unit2_per_hz,channel_16_raw_unit2_per_hz,channel_17_raw_unit2_per_hz,channel_18_raw_unit2_per_hz,channel_19_raw_unit2_per_hz,channel_20_raw_unit2_per_hz,channel_21_raw_unit2_per_hz,channel_22_raw_unit2_per_hz,channel_23_raw_unit2_per_hz,channel_24_raw_unit2_per_hz,channel_25_raw_unit2_per_hz,channel_26_raw_unit2_per_hz,channel_27_raw_unit2_per_hz,channel_28_raw_unit2_per_hz,channel_29_raw_unit2_per_hz,channel_30_raw_unit2_per_hz,channel_31_raw_unit2_per_hz,channel_32_raw_unit2_per_hz,channel_33_raw_unit2_per_hz,channel_34_raw_unit2_per_hz,channel_35_raw_unit2_per_hz,channel_36_raw_unit2_per_hz,channel_37_raw_unit2_per_hz,channel_38_raw_unit2_per_hz,channel_39_raw_unit2_per_hz,channel_40_raw_unit2_per_hz,channel_41_raw_unit2_per_hz,channel_42_raw_unit2_per_hz,channel_43_raw_unit2_per_hz,channel_44_raw_unit2_per_hz,channel_45_raw_unit2_per_hz,channel_46_raw_unit2_per_hz,channel_47_raw_unit2_per_hz,channel_48_raw_unit2_per_hz,channel_49_raw_unit2_per_hz,channel_50_raw_unit2_per_hz,channel_51_raw_unit2_per_hz,channel_52_raw_unit2_per_hz,channel_53_raw_unit2_per_hz,channel_54_raw_unit2_per_hz,channel_55_raw_unit2_per_hz,channel_56_raw_unit2_per_hz
1.815000000000000000e+03,4.023171993570093418e-14,5.432634760766578775e-12,1.665073250300681314e-13,5.727207721945494768e-14,4.605265993198740803e-13,2.342213286105602832e-11,3.701337319061536924e-13,3.022430208235880184e-11,1.135555421833932880e-10,1.808777522147810403e-11,1.846057588191324716e-10,6.086904443118009156e-11,2.484556106668341709e-11,1.133044632299074294e-10,1.568496119083328677e-10,1.979878374542300239e-11,7.731786756172897781e-13,1.065257905362209717e-11,2.908524228543555942e-11,2.272994866341227388e-10,4.519458364018558842e-11,4.023685372622673369e-10,5.581757872170895027e-11,1.459221506646563974e-11,2.912430812549173502e-10,1.137400011535123336e-10,3.716366504600492937e-11,2.045691457603824711e-11,1.793069823925133066e-10,8.600857972576465949e-11,4.733631238888099956e-10,1.539226950630553916e-10,2.771820990614046295e-14,7.410379846006328326e-10,1.185581993521903757e-13,1.998779620535884551e-11,4.814119712772948927e-11,7.819057438849296027e-11,3.342447201251052886e-10,5.601831613319480132e-11,3.275329016252131889e-10,2.323021971922795326e-11,5.965668162085297881e-12,3.288553200447621828e-11,3.625460202541132830e-09,1.218178979830035975e-11,9.232931826311817819e-11,5.746319317366177712e-11,4.804225761878285917e-13,5.840499422181298532e-13,8.924356206147861756e-13,6.440407703736104321e-13,1.042911725259316712e-12,1.228362194000914902e-12,5.449128754464151909e-13,1.850939460859083570e-12
1.816000000000000000e+03,3.943784238587481822e-14,5.816205632844874515e-12,1.482147024633487044e-13,5.709387519704251237e-14,4.268233567125741626e-13,2.338548044871036695e-11,3.766351695307264105e-13,2.386293180675544655e-11,1.054569027398037912e-10,1.846491225482954289e-11,2.015994553489164753e-10,5.728654659361570386e-11,2.919235408628875438e-11,1.104410933408496713e-10,1.552939623218898265e-10,2.079964949223266403e-11,6.844826747941489120e-13,1.269130094554208780e-11,3.345836433332226908e-11,2.535539980301539002e-10,6.676534025651969792e-11,4.059730780904102475e-10,5.896375645138940286e-11,1.149101687830920900e-11,2.427241309820927836e-10,1.047691172688289861e-10,3.045516995245230874e-11,1.831197614651225867e-11,1.622352237340308364e-10,7.728826767054326201e-11,3.916793169573738045e-10,1.253663489832128944e-10,2.832472290902255672e-14,7.354636842319139333e-10,1.046615644978615793e-13,1.896538310327249522e-11,4.727530576247369946e-11,7.458117258800469290e-11,2.786808100837331701e-10,6.908077198221148278e-11,3.706425900862681474e-10,2.061834979063262826e-11,5.591717381709840759e-12,3.192562997096035517e-11,3.348437685034407813e-09,1.027573069472191387e-11,9.824478914542617768e-11,5.764721995354377945e-11,4.242195446866219219e-13,4.842864978843970779e-13,7.977494022532585331e-13,7.447333017246307683e-13,1.143988997933671612e-12,1.118986630101337879e-12,4.316463762035875358e-13,1.578196248872962110e-12
1.817000000000000000e+03,3.818278043064858950e-14,4.438112990840667118e-12,1.370290337666038084e-13,5.536819950100456148e-14,3.699628653294222846e-13,1.956893540909748362e-11,3.608994452342327197e-13,2.473284621518772086e-11,1.469234723792900304e-10,2.034546309115989918e-11,2.476765949332135377e-10,5.507262256822295723e-11,3.330285225567158416e-11,1.149848714142602458e-10,1.681088735251957025e-10,2.194791836981700615e-11,4.243999529705032323e-13,1.537196732480614414e-11,3.131103478646308837e-11,2.673814349668609148e-10,6.441423711928167734e-11,3.764541652431119201e-10,5.571770890654798905e-11,1.115336136942270648e-11,2.092454408604542942e-10,9.861368653170955643e-11,2.913475753236863428e-11,1.585971159934308510e-11,1.624864827676007035e-10,5.318491112571679850e-11,3.004265456887824708e-10,1.006748004601968462e-10,3.200603104058351938e-14,7.295264251763604491e-10,1.022147435355361472e-13,1.769545851527849095e-11,4.673533792652858562e-11,6.429069840399242052e-11,2.579409310242077938e-10,7.268268615833981846e-11,3.666591315433992423e-10,1.837630679598434776e-11,4.639433455461744868e-12,3.300414239211494214e-11,3.293209153829819541e-09,1.075629119257744006e-11,8.732708901749354221e-11,6.191696338283301940e-11,3.081564281383833517e-13,5.344306212848449337e-13,7.319651817468896813e-13,7.979462324429369110e-13,1.089476005495557397e-12,1.134240471949424638e-12,4.894423981378125285e-13,1.499890408519826228e-12
1.818000000000000000e+03,3.444479629003268626e-14,4.286443660561074663e-12,1.638433020382735221e-13,5.329988046150798350e-14,3.824572136978737225e-13,1.641567079576320526e-11,3.437259865994083163e-13,2.526515672370881497e-11,1.471939473222481585e-10,1.877306637030420918e-11,2.346462230865575844e-10,4.748527962236109389e-11,3.023214285735163524e-11,1.052642607147398682e-10,1.389976395859366428e-10,2.390925175553802664e-11,4.322278399976295320e-13,1.355105884310502789e-11,2.858477280790924453e-11,2.796556089525734303e-10,5.694605339269838386e-11,3.469979346546402495e-10,5.729716893382164060e-11,1.006552789723941781e-11,1.790518850829446189e-10,1.401855972534337616e-10,2.819562329835407260e-11,1.537480533603150211e-11,1.453277190155605199e-10,5.484849241260771125e-11,3.382313113427936936e-10,1.270182778300048900e-10,2.883507058147451443e-14,6.676835850632293338e-10,1.052790075410949446e-13,1.634480577382348551e-11,4.737818683867684808e-11,5.221021070552241482e-11,2.881266110982249121e-10,6.376455774423507194e-11,3.637898310025886658e-10,1.635966855401057861e-11,4.194139866009465271e-12,2.841883027480596611e-11,3.103121579170484608e-09,1.161539711310786740e-11,7.471843572680186675e-11,6.176224960733357153e-11,2.884530939286624461e-13,5.313388191788417118e-13,8.506689427388931180e-13,7.001686346200362557e-13,1.001921277552978622e-12,9.765425365684935023e-13,4.309811190358167883e-13,1.595414727501468960e-12
1.819000000000000000e+03,4.062914537551818338e-14,4.622157195623429956e-12,1.718812969073751162e-13,5.299512682261197362e-14,5.051189035073048101e-13,2.041484011340283608e-11,4.082790792544025665e-13,2.523694497235033021e-11,1.440102489939106167e-10,1.691135965523764074e-11,2.201520641590591929e-10,4.421316621285211252e-11,2.590593142462289982e-11,1.013644777324929689e-10,1.477564787039855131e-10,2.568209042620775430e-11,5.366240335558410764e-13,1.527114960228177185e-11,3.036156724134655087e-11,2.566368147777281766e-10,5.355658787806854531e-11,3.787159848606565282e-10,5.222153234040150853e-11,1.000846348230817336e-11,1.720344331492447270e-10,1.283163628243950393e-10,2.478583229213966184e-11,1.856285016016038941e-11,1.273302411030282064e-10,7.475764939549552566e-11,3.283377554139587152e-10,1.051680487141130180e-10,2.893279706604940907e-14,6.105139553657864358e-10,8.245381041128304613e-14,1.692652713758872051e-11,4.464626684760269241e-11,5.621742812597622986e-11,2.913885867182498304e-10,6.112950721003177475e-11,3.345058474356794960e-10,1.577834359935023958e-11,4.602823779685727480e-12,2.531071914835678403e-11,3.137086740426339150e-09,1.170598428812655197e-11,8.306154132023034639e-11,6.529349295991058338e-11,3.715102906343351809e-13,5.099950577127820972e-13,7.180223134996936389e-13,7.557821565020692254e-13,1.191167594800800578e-12,9.968405862474651403e-13,4.527176809089197565e-13,1.403268504096700114e-12
1.820000000000000000e+03,4.190107290080463434e-14,5.075944549106027864e-12,1.646765464541606168e-13,6.167365291455298101e-14,4.492967833586214372e-13,2.201354564590569503e-11,3.882714479901594207e-13,2.535420302009882287e-11,1.259993749209117484e-10,1.600322811879235644e-11,2.276657543518690799e-10,4.796802565468544123e-11,2.796384281717211899e-11,1.174351654347078697e-10,1.514962971805175590e-10,2.588638657081227493e-11,5.931685262263456873e-13,1.443872445597431464e-11,2.595601619009855207e-11,2.662802422267040022e-10,4.764170011123491461e-11,3.709151914306024322e-10,5.632035137555666591e-11,1.240483419436807715e-11,1.682287303930202121e-10,1.069047466762181864e-10,2.764304419655113558e-11,1.764913210045852781e-11,1.422853824255609705e-10,6.918694796904686736e-11,3.496384664571993978e-10,1.100502688761355493e-10,2.662308051605287314e-14,4.514232761196265834e-10,9.264403334466757616e-14,1.716452926010662615e-11,4.535704887327728231e-11,6.105859359120413245e-11,3.142275921597648845e-10,6.096303669451462974e-11,2.929011048938198938e-10,1.675962830497115593e-11,3.673616379070965931e-12,2.723030457866799815e-11,3.116909405712641616e-09,1.159840834399993346e-11,8.420959178251465825e-11,6.688907178035254929e-11,5.000011771976338642e-13,4.778789781221861472e-13,7.415912407193611765e-13,9.208691054525879759e-13,1.215322254061438028e-12,9.461766652521193663e-13,5.024590312875869455e-13,1.475541188973007399e-12
1.821000000000000000e+03,3.872561280553290991e-14,5.137354671875405196e-12,1.644566380730515238e-13,6.280761903751922706e-14,4.420358256926782538e-13,1.906116812680039877e-11,3.384973565864264419e-13,2.367819078271857027e-11,1.247561566883782016e-10,1.456154931901068679e-11,2.487980808515310904e-10,4.591453416980493481e-11,3.217284664382064161e-11,1.433686148467315494e-10,1.513034537584780993e-10,2.753418728572039188e-11,3.330325221547964548e-13,1.271579764772496883e-11,2.419940372477195522e-11,2.734528946470179868e-10,4.628845269238406841e-11,3.101691835126157424e-10,5.522122557162738273e-11,1.209897021575355198e-11,1.687694735135739811e-10,9.981047821014623657e-11,2.953958867899756820e-11,1.828566247794448194e-11,1.677928377053000463e-10,7.416547808206201777e-11,3.731021922443413027e-10,1.244132800702192265e-10,2.756710269379915306e-14,4.319417973964548271e-10,9.814852476251762507e-14,1.516377743849690367e-11,4.540950329769799736e-11,6.243932099476820736e-11,2.667888627810685950e-10,5.956703962729039888e-11,3.061980675049722980e-10,1.492860704741278832e-11,4.519594043275782608e-12,2.832708202152608584e-11,2.580678323129213284e-09,1.096466074824160373e-11,6.864378995655322879e-11,5.605667331107402300e-11,4.577935846903014791e-13,4.454448264971237799e-13,7.553369996770782364e-13,8.923632904007292706e-13,1.295410149619616791e-12,1.069478616449321540e-12,4.852263504417141004e-13,1.678041966644360165e-12
1.822000000000000000e+03,3.422347083469318575e-14,5.406036421919029505e-12,1.600165678582345470e-13,5.152589522830187732e-14,5.259975249058857541e-13,1.720649709103814287e-11,3.944953548831770657e-13,2.219495682954608201e-11,1.275228982215367737e-10,1.563453382194378838e-11,2.556905717640191928e-10,4.397660252657674406e-11,3.027435745943353202e-11,1.312342437679852889e-10,1.576693250847062429e-10,2.826012442128899098e-11,2.414028917488396333e-13,1.418556285109671792e-11,2.741420011451415381e-11,2.369009867369685708e-10,6.077715369053906105e-11,2.987177598138841841e-10,6.400286639433045141e-11,1.145573017754739135e-11,1.736736056800999250e-10,1.067688475000439637e-10,3.002394530858375947e-11,1.748845642018047006e-11,1.742059253948118380e-10,7.170032195106437010e-11,3.349370992058251236e-10,1.426176868402952151e-10,3.218828276342605406e-14,5.409097884506613909e-10,1.174780006098937880e-13,1.562915657294554878e-11,5.188733070618529635e-11,6.441616185640819557e-11,3.024830907876155158e-10,5.891071963821086704e-11,3.438810932901346178e-10,1.438125677426541092e-11,4.366847957942372304e-12,2.947167457874829542e-11,2.680243177259416153e-09,1.054894340356132680e-11,6.814752096894217486e-11,6.219284344448832004e-11,4.913161583581599340e-13,4.555598078719373191e-13,8.571442258151026208e-13,8.580176888327589072e-13,1.296788695500337828e-12,1.356495882124892304e-12,5.405594376071229683e-13,2.098745323501992719e-12
1.823000000000000000e+03,3.698035085487445567e-14,5.669090196676556869e-12,1.547683853173509294e-13,4.761244847711293899e-14,5.212296226523018592e-13,1.589027250277735436e-11,4.198643641359135770e-13,2.271241233299269152e-11,1.162188189573442963e-10,1.678622755233652295e-11,2.584997380430041149e-10,3.880447128223688168e-11,3.545874746689920165e-11,1.097693014500737564e-10,1.347298849636211535e-10,2.658187178192708421e-11,5.555420982258521515e-13,1.384468276858850078e-11,2.772476373363808722e-11,2.339175256856987531e-10,6.605625029919422223e-11,3.289526110607474983e-10,6.920445147733323990e-11,8.780733747969025654e-12,1.387336154808371124e-10,1.029984134408534955e-10,3.245714825486960286e-11,1.758217216671546309e-11,1.749266014672294854e-10,6.611162753680943796e-11,3.846685046162165116e-10,1.450284247225856246e-10,3.290869192485425001e-14,5.120800708579337974e-10,1.164986690061221306e-13,1.501118059044566791e-11,4.781473903456609713e-11,5.630146770797296077e-11,3.384502038529831151e-10,7.288515816192484709e-11,3.503037145025887685e-10,1.613490857210576687e-11,3.917742423697966837e-12,2.591839212037582228e-11,2.761587387280524963e-09,1.282026337832494948e-11,7.504136729286913869e-11,6.469715126460534264e-11,4.559609829455799711e-13,5.265107081176207957e-13,7.517871234680547674e-13,1.053479252627397288e-12,1.306792379991170745e-12,1.357494473490540444e-12,4.582368676596214461e-13,2.090327367552892682e-12
1.824000000000000000e+03,3.205622705375000531e-14,4.380673505750771012e-12,1.805441864593527431e-13,4.675765123583432946e-14,5.594500533589714841e-13,1.680892839564879070e-11,3.521386547224129217e-13,2.519001344647334009e-11,1.268189792888779590e-10,1.297031238447080932e-11,2.693954139445268098e-10,3.574358324207747383e-11,3.435058623761423412e-11,1.220335781360674900e-10,1.384547727935375349e-10,2.678236061054768951e-11,8.511102308782192991e-13,1.498608905489078683e-11,2.672251775395342919e-11,2.119622478810891579e-10,7.186707369098951549e-11,3.035162708092569863e-10,6.050815833427214090e-11,9.973528170073660401e-12,1.377692625409942476e-10,1.069161941729521482e-10,3.251439531150373021e-11,1.893350032488114432e-11,1.789291611176640606e-10,7.810377809627458567e-11,4.142849705109251170e-10,1.191480061864562773e-10,3.312246691592839162e-14,4.149392936633522089e-10,9.890561868846992211e-14,1.348879813983547961e-11,4.169081945469133540e-11,6.188609602376496436e-11,3.559670024199219870e-10,5.445600026136883006e-11,3.167907578544432865e-10,1.830271796880573899e-11,5.618407495449100120e-12,2.545984117251256588e-11,2.643958990373686169e-09,1.387050762044866272e-11,8.262574616947122901e-11,6.599053677335018847e-11,4.904190534683779024e-13,4.802182512461648059e-13,7.647471762846575686e-13,9.781782469859592068e-13,1.222205012932367718e-12,1.140832889345402735e-12,4.344980513504722656e-13,2.068865954289875315e-12
1.825000000000000000e+03,3.857772574672889576e-14,3.970648818019136829e-12,1.832771051154655202e-13,4.904385730930972762e-14,4.971873634842849675e-13,1.383064670723181791e-11,3.550426395278839381e-13,2.382306321815791570e-11,1.088459200898665831e-10,1.214454950562995493e-11,2.456179022847120688e-10,3.726070203484984995e-11,3.398908620035732864e-11,1.414740801396729427e-10,1.334781019451726761e-10,2.209326489824991434e-11,7.794040706558401025e-13,1.275238291776639390e-11,2.095750560818143252e-11,2.278863686095730954e-10,6.404969841113058906e-11,2.988030264049979873e-10,5.175792435709655992e-11,1.203211128593324282e-11,1.536733597681314501e-10,1.225218787344189944e-10,3.398816072464038410e-11,1.865638512427700199e-11,1.951647795146627304e-10,7.602131327091791133e-11,3.911417045309362232e-10,1.325234586131753567e-10,2.945187552006959653e-14,3.698932901308850737e-10,1.072714753840447639e-13,1.284552329090617856e-11,3.496350622390033301e-11,6.970771453490775191e-11,3.363180652635251602e-10,5.708556363067539021e-11,3.362482746310186862e-10,1.682926907962647015e-11,5.468814415888123026e-12,2.885822295034260573e-11,2.841327580117218238e-09,1.406566491961631324e-11,8.516675500750161943e-11,6.245865242747572898e-11,4.530439638708312080e-13,5.037385777434232792e-13,7.235875084558353540e-13,9.731559328860052667e-13,1.364655572044891237e-12,1.165364620967695491e-12,5.219411800613786897e-13,1.992100114755454987e-12
1.826000000000000000e+03,4.156835237911444038e-14,4.553089851216826154e-12,1.797734954260974836e-13,4.922810809277977572e-14,5.742165711494409198e-13,1.330895216185056567e-11,3.954055363835943304e-13,2.130036062496585687e-11,1.250614339423676574e-10,1.150349679335720470e-11,2.593435222960490369e-10,4.289465187301277397e-11,3.173979555352852467e-11,1.376753472169270741e-10,1.428914334523498480e-10,2.458429022078908662e-11,6.201062087976326814e-13,1.731092543123411112e-11,2.805469358025842141e-11,2.648377395159530349e-10,7.891508646266703951e-11,3.065773788465303975e-10,5.956845592330165005e-11,1.040720809617015392e-11,1.289462434508388315e-10,1.400878941870027537e-10,3.376300098613898173e-11,1.625250740033608281e-11,2.003388297595354032e-10,6.628828226362632721e-11,3.874172923420816334e-10,1.529301068092589742e-10,2.809299453348701028e-14,4.483798009061078031e-10,9.293972009864112975e-14,1.477112858143581804e-11,4.099805965062631476e-11,7.038890698957314069e-11,2.840495480672947504e-10,6.927516779618536724e-11,3.669563531267399932e-10,1.596975905852621491e-11,5.044002193543107678e-12,3.087833243399318228e-11,2.817883962084770237e-09,1.457791863145284501e-11,8.255967134038057743e-11,6.035348304924303560e-11,5.434953485539716621e-13,5.493438500100667849e-13,8.018548063780356933e-13,1.060383310197551716e-12,1.712150095050854790e-12,1.480952006077717840e-12,6.147079461593808683e-13,2.425931377892662648e-12
1.827000000000000000e+03,3.509950541238785899e-14,3.999046343248542473e-12,1.437999696590661015e-13,4.503613935885361855e-14,5.163890331396866676e-13,1.399290085174186381e-11,3.862017468821229812e-13,2.373406424897500728e-11,1.174541566002631930e-10,1.204815952118535115e-11,2.348817588343825780e-10,3.825815984905613658e-11,2.869515818111535842e-11,1.178598652641572467e-10,1.556404176221557229e-10,2.769075844794768751e-11,6.144053465931756112e-13,1.731801173184619247e-11,2.818778984242551087e-11,2.493958472539976200e-10,7.935589586714269012e-11,3.382479963692451552e-10,5.592867794769006135e-11,9.026528641552979752e-12,1.012435559197948764e-10,1.283434778254078904e-10,3.013953779677898795e-11,1.524151781019122159e-11,1.644579728262634363e-10,7.431128919056028679e-11,3.197598603892944472e-10,1.387845763249404711e-10,2.592345801738727114e-14,4.248724842565612999e-10,9.804852045099663650e-14,1.485607558768428288e-11,4.522148273905188135e-11,5.773781827586342213e-11,2.898995993575838552e-10,6.491259121663370553e-11,3.459141750120819395e-10,1.631509841568541167e-11,4.763758873848264943e-12,3.350498651675173884e-11,3.116138825198425318e-09,1.268757896203493522e-11,8.219122839369144328e-11,7.387858125463896573e-11,5.131348896804240121e-13,5.417034806449665506e-13,8.403258567556847767e-13,8.401720053233160731e-13,1.869481136734755422e-12,1.440174612343811648e-12,6.629982765132151684e-13,1.940872833265609141e-12
1.828000000000000000e+03,3.060965969496638876e-14,4.655894154280279843e-12,1.646922687073329749e-13,5.096265347118832910e-14,4.907003330429332725e-13,1.281693501597676619e-11,3.885177057773387624e-13,2.415148863972681437e-11,1.162016647443309530e-10,1.309919896073181538e-11,2.353139066516183573e-10,3.468287037960760628e-11,3.304875056541480397e-11,1.381930991640935586e-10,1.486720753334092123e-10,2.890377628535077730e-11,7.344536937482053628e-13,1.545460608067963481e-11,2.569319046077028149e-11,2.465651843927226268e-10,6.664814668327239521e-11,2.582088567651319253e-10,6.000391559238013956e-11,8.698786169090667898e-12,9.448926850554976401e-11,1.263880989750863641e-10,2.580753853632778862e-11,2.024340936463637095e-11,1.387555341178941119e-10,8.824879034346489859e-11,2.742563771440589456e-10,1.444591862668102536e-10,2.861639981993507690e-14,3.702031536171403034e-10,1.067951195984352958e-13,1.411646250293262067e-11,4.380484216291761939e-11,6.710394189765610337e-11,3.486698611624689095e-10,6.275616533942055031e-11,3.402090273562316844e-10,1.357918505590142596e-11,5.581907718489485451e-12,3.124305353881551027e-11,3.024744881305400468e-09,1.174192498506904842e-11,7.068322680835241431e-11,7.053464032946379316e-11,4.312773174668857775e-13,5.004308316141299084e-13,6.928043782993756098e-13,1.164730683325853586e-12,1.995223591475246357e-12,1.658046440158296311e-12,6.802358409607797520e-13,1.697769140461450836e-12
1.829000000000000000e+03,3.605789258864043511e-14,4.368987501087714755e-12,1.486376862042593739e-13,4.072205588146112624e-14,5.533072766098100308e-13,1.218208544932984037e-11,3.864032468476823458e-13,2.299574846159730922e-11,1.071161711089990827e-10,1.218296355324418949e-11,2.540182699600770214e-10,4.058948464874704462e-11,3.650987853863987739e-11,1.213930502302445829e-10,1.449792542945618552e-10,2.871369492912174711e-11,9.612152667056937101e-13,1.516913133613051927e-11,2.405935361862916129e-11,2.190799091513035869e-10,6.334225997447605977e-11,2.845983784103997274e-10,6.478867270951584980e-11,9.589726076521460129e-12,1.047534964293440018e-10,1.273190252107483322e-10,3.223152502811918706e-11,2.175802623107961087e-11,1.749638680750439119e-10,8.938358786186681787e-11,3.711965988305580256e-10,1.537579696554176485e-10,3.087726534997253361e-14,3.171446197042862471e-10,1.088839168260457013e-13,1.294577140212792665e-11,4.617844968619507534e-11,6.326475136251277503e-11,3.188654092663028228e-10,7.425835742004270172e-11,3.554035360907708270e-10,1.207801106652691268e-11,5.571799118009295954e-12,2.726193783717032896e-11,2.722555162774059065e-09,1.225208769295177942e-11,6.925294124696337137e-11,6.520336466074556125e-11,5.254512233924583365e-13,4.496051455692503839e-13,6.323646064841618632e-13,1.304531162874542333e-12,2.133067550859380594e-12,1.763762998879264443e-12,5.928887759508774464e-13,2.025961222514640008e-12
1.830000000000000000e+03,3.951614931964761023e-14,4.443013359888824652e-12,1.544180421777399535e-13,4.683807465009097480e-14,6.151013448036294261e-13,1.409665646425014799e-11,4.209727306808259607e-13,2.028938629880941217e-11,1.009803380124324966e-10,1.433785791246027722e-11,2.480978986925411122e-10,3.510694846937858304e-11,3.963215651174315744e-11,1.214038035752986556e-10,1.410515847571607335e-10,2.387563261100737804e-11,6.397305885795958844e-13,1.402216723112877365e-11,2.290635233119783346e-11,2.009998945011245047e-10,6.598168888179461129e-11,2.994939478811608183e-10,6.415641205254240710e-11,1.089148344856092780e-11,8.813446061567518247e-11,1.247001923256159266e-10,3.529231020441569449e-11,2.224518035693541076e-11,1.854106061726282611e-10,8.687280107846108057e-11,4.195771529379069811e-10,1.609069028367187014e-10,2.546483978959693693e-14,3.155970847789887836e-10,1.063566213058813051e-13,1.027278650339164073e-11,4.801815195564610912e-11,6.495748391079855798e-11,3.359143913953626462e-10,8.175901535671819217e-11,3.622069792099452409e-10,1.326815196172370280e-11,5.525123758678031306e-12,3.614997094843529441e-11,2.894793770853785358e-09,1.319077238190280212e-11,6.421031631896236153e-11,7.435519460161304155e-11,4.703567432469497526e-13,5.174519062632613160e-13,5.910441132746255883e-13,1.202638790984089708e-12,1.874214152980107504e-12,1.873958432659613837e-12,7.575630410899937384e-13,2.194408800015214641e-12
1.831000000000000000e+03,3.843212751787644524e-14,3.362762053052738801e-12,1.652919628751595197e-13,4.926040927234531524e-14,5.445195817068110454e-13,1.161545165263569217e-11,3.560066722518109724e-13,1.862327577035817681e-11,1.069072166230812195e-10,1.375685240708862126e-11,2.620153538173489405e-10,2.889053598526652299e-11,4.505493053709978884e-11,1.314270820966268070e-10,1.453147816666217286e-10,2.218109138215533074e-11,4.428488505941858552e-13,1.454091045394636515e-11,2.587737636698675615e-11,2.228568997740330109e-10,6.433144252214914526e-11,2.779941991272977083e-10,6.371067420842643759e-11,1.199995229397660698e-11,9.286483697466840500e-11,1.284619500514574223e-10,3.466539511121829061e-11,1.847467123973409930e-11,1.911494419921945765e-10,9.135183386733059414e-11,4.409831155716125450e-10,1.703294383428890792e-10,2.324005952831744262e-14,3.024154789170021017e-10,9.635989887615818267e-14,1.095875727109953896e-11,4.805189976289916222e-11,6.800503026185098273e-11,3.210967390043522814e-10,7.038062457858916542e-11,3.661940514198259007e-10,1.460142379688083234e-11,6.586914540557499908e-12,3.635330771970765141e-11,2.288761339573447812e-09,1.330008362727630823e-11,5.666469494467913383e-11,6.184810101579794200e-11,3.833933125403021225e-13,5.514909014175184942e-13,6.283163638325845468e-13,1.094039835075245806e-12,1.753745144361261732e-12,1.738365702371177380e-12,7.554157711397656915e-13,1.745269706705016511e-12
1.832000000000000000e+03,3.749981644753325509e-14,3.344704060898632454e-12,1.720610829731866951e-13,4.454743384486213933e-14,5.637309726612679058e-13,1.003538930192090171e-11,3.802230394658075051e-13,1.785175056547500401e-11,1.134740077917320230e-10,1.097310874451637896e-11,2.776073139777510891e-10,3.033692338159372230e-11,4.624750358030313188e-11,1.364762490959064767e-10,1.531942700064249308e-10,2.108688690798458165e-11,5.513792397785103798e-13,1.662382982342782991e-11,2.817745678701139550e-11,2.466967992151488555e-10,8.024372835371737641e-11,2.640140912560772986e-10,6.704485208685888031e-11,1.327793157660559054e-11,1.103293108836749652e-10,1.340677566505819001e-10,3.195133578502636266e-11,1.898711605647951710e-11,1.837172791579912380e-10,8.721351698003468692e-11,3.954914571215687735e-10,1.817275200678753055e-10,2.621996997509432327e-14,2.717337463302181316e-10,1.042803371768370125e-13,1.257399270958574150e-11,5.936792145184137974e-11,6.891446274980085338e-11,2.997241189263436309e-10,7.342082009615038728e-11,2.969272233902885076e-10,1.485329354428035186e-11,6.710389505440793161e-12,3.577080674139976931e-11,2.013574393506388031e-09,1.012159690380239805e-11,5.195102710832062328e-11,5.922065791501981492e-11,4.323182617685403264e-13,4.519672552948082128e-13,6.805901371621152077e-13,1.229630660623693515e-12,1.572592537492186331e-12,1.515736312463972663e-12,6.429470577138503006e-13,2.058514899521524768e-12
1.833000000000000000e+03,4.541205110959497732e-14,3.265042841012909250e-12,1.680540604826487822e-13,4.818614447676291329e-14,5.968902947708352485e-13,1.024274168404651912e-11,4.133444436249637787e-13,1.446073198450459710e-11,1.006652322249586826e-10,1.042016627162640313e-11,2.384801503452851266e-10,3.879482002665056994e-11,3.669586532944953068e-11,1.319529296759502038e-10,1.405979025844097736e-10,2.149793426116920160e-11,7.563795897109491866e-13,1.691159520674269452e-11,2.572410162060091572e-11,2.277150359284222977e-10,6.815105042266573502e-11,2.952816653713502364e-10,7.735314948106831282e-11,1.601726224637962235e-11,1.023706684692335074e-10,1.387216482652580121e-10,2.754093274470140394e-11,2.126089746785360679e-11,1.548340926299101148e-10,8.800589787131062547e-11,3.660754359601858515e-10,2.029657807201953646e-10,2.911591570211172383e-14,3.112185737846589368e-10,1.145749412946788506e-13,1.300928849062151683e-11,6.099886396575039240e-11,8.801782791761151533e-11,3.241308672304252856e-10,8.545031439714908340e-11,2.662535069134868082e-10,1.602403801799990058e-11,6.374899666981797477e-12,3.489661503345973480e-11,2.406506034503536964e-09,1.003919524211129882e-11,6.054399526350026230e-11,6.080636170823066478e-11,4.785870932804948510e-13,5.034774147248661508e-13,6.037874982824943250e-13,1.350351029173100525e-12,1.756865873602794209e-12,1.319004930573020072e-12,6.946581155602094158e-13,2.447685613238771581e-12
