time_s,x_0,x_1,x_2,x_3,d_0,d_1,d_2,d_3,u_0,u_1,u_2,u_3,a_0,a_1,a_2,a_3,e_0,e_1,e_2,e_3
9.850000000000000422e-02,-7.152440459571122178e-01,-1.520832661236138028e+00,1.587707420067394348e-01,7.480825295889914628e-01,3.812872929890877977e-02,-5.237751606471225535e-02,1.678563063890521623e-02,9.823068102153055883e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.812872929890877977e-02,-5.237751606471225535e-02,1.678563063890521623e-02,9.823068102153055883e-03
9.900000000000000466e-02,7.741337702097553786e-01,-1.459412348916385493e+00,7.522373593127095193e-01,4.191055747857948266e-03,4.413772515704357524e-02,-1.803521537113773540e-02,-9.940862056577726841e-03,-1.179872889732998210e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.413772515704357524e-02,-1.803521537113773540e-02,-9.940862056577726841e-03,-1.179872889732998210e-03
9.950000000000000511e-02,1.583884928990491714e+00,-5.828194183809251028e-01,7.412872746625659426e-01,-2.242462488296946277e-01,3.486986578654553692e-02,2.548618498544029040e-02,-1.970045834289390826e-02,-1.181026257668227331e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.486986578654553692e-02,2.548618498544029040e-02,-1.970045834289390826e-02,-1.181026257668227331e-02
1.000000000000000056e-01,1.545379272450105201e+00,4.787181319934184498e-01,3.198821100394095840e-01,1.573841044786488119e-01,1.797532511316917575e-02,4.672369922546508458e-02,-5.866529367663463577e-03,-1.744831909382280402e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.797532511316917575e-02,4.672369922546508458e-02,-5.866529367663463577e-03,-1.744831909382280402e-02
1.005000000000000060e-01,1.056188079223546072e+00,1.028118727868466253e+00,-2.084582468688917778e-01,5.720018843597787228e-01,5.167404992946899624e-03,4.002307970117324060e-02,2.233822013571632945e-02,-2.141707054010655309e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.167404992946899624e-03,4.002307970117324060e-02,2.233822013571632945e-02,-2.141707054010655309e-02
1.010000000000000064e-01,6.826889309577608422e-01,7.594387257014182380e-01,-6.569786684582740177e-01,3.115776733860236014e-01,2.771401701162536178e-03,2.204307595428156574e-02,4.869102021150002735e-02,-2.633334107253942902e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.771401701162536178e-03,2.204307595428156574e-02,4.869102021150002735e-02,-2.633334107253942902e-02
1.015000000000000069e-01,6.829825765128652026e-01,-7.940548335454093720e-02,-9.220636541391749041e-01,-7.408372626693684460e-01,4.130168561541164296e-03,2.024396156215752668e-02,5.273576924935470533e-02,-3.445999088173338359e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.130168561541164296e-03,2.024396156215752668e-02,5.273576924935470533e-02,-3.445999088173338359e-02
1.019999999999999934e-01,8.507805060187033641e-01,-8.920874094529746001e-01,-8.546284076992822776e-01,-1.885515896181405138e+00,-1.415166454069854626e-02,3.616300065317079593e-02,2.630045739278925182e-02,-3.534265442623232834e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.415166454069854626e-02,3.616300065317079593e-02,2.630045739278925182e-02,-3.534265442623232834e-02
1.024999999999999939e-01,7.507572267696409618e-01,-1.177604465334492367e+00,-3.195538902593642039e-01,-2.151324018863337351e+00,-4.458278612802171748e-02,5.731427161731449810e-02,-1.296369934757939449e-02,-1.852794709481258434e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.458278612802171748e-02,5.731427161731449810e-02,-1.296369934757939449e-02,-1.852794709481258434e-02
1.029999999999999943e-01,1.139589551621437297e-01,-8.791023305692607925e-01,5.548960368325875914e-01,-1.154201826403296938e+00,-7.833199521431065404e-02,5.344495427511158220e-02,-4.480071721782499794e-02,1.531534528412926630e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.833199521431065404e-02,5.344495427511158220e-02,-4.480071721782499794e-02,1.531534528412926630e-02
1.034999999999999948e-01,-9.327875126679168183e-01,-3.638851920760851621e-01,1.294082401543763972e+00,4.945829363116717725e-01,-9.226035792350718856e-02,2.002157629445406109e-02,-5.421096238365429726e-02,4.427640143904076897e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.226035792350718856e-02,2.002157629445406109e-02,-5.421096238365429726e-02,4.427640143904076897e-02
1.039999999999999952e-01,-1.927265443931290179e+00,-5.600251974943110111e-02,1.388979086806787500e+00,1.624980316492614429e+00,-7.047867846637639877e-02,-3.214353147616701850e-02,-3.760609597540841981e-02,4.849784143801685876e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.047867846637639877e-02,-3.214353147616701850e-02,-3.760609597540841981e-02,4.849784143801685876e-02
1.044999999999999957e-01,-2.320919802465994941e+00,-2.732097087053697235e-02,7.880968698506978232e-01,1.451859185387227802e+00,-2.492759587692729151e-02,-6.991609438329696169e-02,-1.092632288591801129e-02,2.197036988303988428e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.492759587692729151e-02,-6.991609438329696169e-02,-1.092632288591801129e-02,2.197036988303988428e-02
1.049999999999999961e-01,-1.783156347942487896e+00,5.000885474574207068e-02,4.788610957947170288e-02,2.116823815241993256e-01,1.836167111125742643e-02,-7.226406951107361420e-02,1.032021300737044579e-03,-7.978758955101566269e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.836167111125742643e-02,-7.226406951107361420e-02,1.032021300737044579e-03,-7.978758955101566269e-03
1.054999999999999966e-01,-3.942085104287456065e-01,5.303195796324214895e-01,-1.005164597322599218e-01,-1.044964667486370846e+00,4.028281075030591685e-02,-4.098038737186728009e-02,3.830982218283644769e-03,-2.292129895051899999e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.028281075030591685e-02,-4.098038737186728009e-02,3.830982218283644769e-03,-2.292129895051899999e-02
1.059999999999999970e-01,1.349706013596850163e+00,1.346109831644841215e+00,5.773362110418235327e-01,-1.333537312782371531e+00,4.160476725070143961e-02,6.455620304189163029e-03,-3.602665149325141782e-03,-9.752438154232417195e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.160476725070143961e-02,6.455620304189163029e-03,-3.602665149325141782e-03,-9.752438154232417195e-03
1.064999999999999974e-01,2.723617230785450705e+00,1.950126627627912335e+00,1.552123116909415623e+00,-5.130833320414560639e-01,3.139981089328021391e-02,3.732655917210592200e-02,-1.190021932683510246e-02,1.308076345247327806e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.139981089328021391e-02,3.732655917210592200e-02,-1.190021932683510246e-02,1.308076345247327806e-02
1.069999999999999979e-01,3.117401858834691453e+00,1.767526301957962565e+00,1.965816365371270136e+00,6.701926392591995851e-01,3.006770963553689890e-02,3.927563657355362392e-02,-1.624253130661825265e-02,1.900226890400396121e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.006770963553689890e-02,3.927563657355362392e-02,-1.624253130661825265e-02,1.900226890400396121e-02
1.074999999999999983e-01,2.370374446839842886e+00,7.432810081404740421e-01,1.369762577920667690e+00,1.285168826242450990e+00,3.526610346327008205e-02,1.595246923601490591e-02,-1.770352761374859724e-02,-7.208857560913919417e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.526610346327008205e-02,1.595246923601490591e-02,-1.770352761374859724e-02,-7.208857560913919417e-03
1.079999999999999988e-01,8.842145344730258927e-01,-5.326781169885018707e-01,8.286951379361674752e-02,9.865076501990076574e-01,4.193074217930836678e-02,-1.401351880121077739e-02,-1.617715705108778435e-02,-4.224873728393772898e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.193074217930836678e-02,-1.401351880121077739e-02,-1.617715705108778435e-02,-4.224873728393772898e-02
1.084999999999999992e-01,-5.991529647385430701e-01,-1.274191997713371771e+00,-1.152047223137706800e+00,2.099316561788807933e-01,3.108525079368464755e-02,-3.319613930926387790e-02,-1.716205733565115497e-03,-6.048500386160192421e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.108525079368464755e-02,-3.319613930926387790e-02,-1.716205733565115497e-03,-6.048500386160192421e-02
1.089999999999999997e-01,-1.409833331817306412e+00,-1.135102247562284505e+00,-1.817308852257792040e+00,-3.133446290756920494e-01,-2.571926190247398984e-03,-3.766562072364736113e-02,1.589147591492126588e-02,-4.483448153374002682e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.571926190247398984e-03,-3.766562072364736113e-02,1.589147591492126588e-02,-4.483448153374002682e-02
1.095000000000000001e-01,-1.317913740838857706e+00,-4.498786658149188655e-01,-1.960023197344403556e+00,-2.281667768494153314e-01,-4.795033438370536333e-02,-2.617318045621783856e-02,3.654509588081910482e-02,-1.672367529655468263e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.795033438370536333e-02,-2.617318045621783856e-02,3.654509588081910482e-02,-1.672367529655468263e-03
1.100000000000000006e-01,-5.884739015388880112e-01,1.130556804435051549e-01,-1.944391436579879562e+00,1.989190728737768865e-01,-8.674010165593298849e-02,-1.326653920809323789e-02,3.737994330585112795e-02,3.205029376105849453e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.674010165593298849e-02,-1.326653920809323789e-02,3.737994330585112795e-02,3.205029376105849453e-02
1.105000000000000010e-01,2.469217616840755913e-01,1.326922035676461054e-01,-1.979385242895075780e+00,4.249390652788956335e-01,-9.417433383734707952e-02,-5.485350057016716817e-03,2.261043281853115580e-02,3.583501279370573944e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.417433383734707952e-02,-5.485350057016716817e-03,2.261043281853115580e-02,3.583501279370573944e-02
1.110000000000000014e-01,7.107052810516500951e-01,-2.692704804980369238e-01,-1.907518851553930084e+00,1.723084084706920649e-01,-6.728052960460281784e-02,4.315028833442900030e-03,8.506671374385975501e-04,4.180157229521956445e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.728052960460281784e-02,4.315028833442900030e-03,8.506671374385975501e-04,4.180157229521956445e-03
1.115000000000000019e-01,5.859785003199701192e-01,-6.300943516492699681e-01,-1.466997902514559193e+00,-3.473600743149796721e-01,-1.469931979724677963e-02,1.965146749100251874e-02,-5.002822145703798504e-03,-3.340295618156976371e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.469931979724677963e-02,1.965146749100251874e-02,-5.002822145703798504e-03,-3.340295618156976371e-02
1.120000000000000023e-01,-4.721873307928602798e-02,-5.991790540517392127e-01,-6.655089865243676295e-01,-7.116580444826604568e-01,4.440989232676192250e-02,4.190741350679023230e-02,1.413489987291404425e-02,-4.826287139506058727e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.440989232676192250e-02,4.190741350679023230e-02,1.413489987291404425e-02,-4.826287139506058727e-02
1.125000000000000028e-01,-8.983809116781811266e-01,-2.135788363980152815e-01,1.591061302214211437e-01,-7.409374191441644442e-01,8.701728151682999735e-02,5.588817978896878230e-02,4.602692116815951251e-02,-2.446954739169292584e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.701728151682999735e-02,5.588817978896878230e-02,4.602692116815951251e-02,-2.446954739169292584e-02
1.130000000000000032e-01,-1.600229353357157880e+00,2.036039186603824380e-01,6.415595285410213844e-01,-6.572894253164365264e-01,1.064555972199701106e-01,5.879828640829885822e-02,6.569923177217477928e-02,2.442704173572188622e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.064555972199701106e-01,5.879828640829885822e-02,6.569923177217477928e-02,2.442704173572188622e-02
1.135000000000000037e-01,-1.871485649377568450e+00,3.456319058867198812e-01,7.378380445262854304e-01,-7.995650722526909115e-01,9.743384308743445466e-02,4.244853559883270122e-02,5.714517655044740879e-02,6.081543456635367384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.743384308743445466e-02,4.244853559883270122e-02,5.714517655044740879e-02,6.081543456635367384e-02
1.140000000000000041e-01,-1.661142671157420425e+00,1.468435612545298530e-01,7.437483130662310149e-01,-1.165756854561161182e+00,6.778567785933399537e-02,1.989535090467047657e-02,2.780012985084614682e-02,7.349420496628078503e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.778567785933399537e-02,1.989535090467047657e-02,2.780012985084614682e-02,7.349420496628078503e-02
1.145000000000000046e-01,-1.168199820221096585e+00,-2.299979349850741761e-01,9.579542686713914401e-01,-1.314724760964957939e+00,2.528644135436688978e-02,-2.912577428745258441e-03,-1.004465721952754569e-02,5.661111969671682453e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.528644135436688978e-02,-2.912577428745258441e-03,-1.004465721952754569e-02,5.661111969671682453e-02
1.150000000000000050e-01,-7.068524259008448496e-01,-5.446218403755969106e-01,1.336601524811666941e+00,-7.597657223226521594e-01,-1.076063262288890800e-02,-9.379356548503752986e-03,-3.383084692038145630e-02,2.822946088543911575e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.076063262288890800e-02,-9.379356548503752986e-03,-3.383084692038145630e-02,2.822946088543911575e-02
1.155000000000000054e-01,-4.622440365742712665e-01,-6.322085984484675514e-01,1.489820415439722989e+00,4.994724398532811027e-01,-3.236728043710447589e-02,-6.976930679652683202e-03,-4.945384202816308084e-02,7.151480012984589088e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.236728043710447589e-02,-6.976930679652683202e-03,-4.945384202816308084e-02,7.151480012984589088e-03
1.160000000000000059e-01,-3.579858389041816746e-01,-4.975630226223793362e-01,1.035861659526179368e+00,1.825526006479849528e+00,-3.068985896310614386e-02,-1.133213347767227271e-02,-6.477903073554824864e-02,-3.697873572536224986e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.068985896310614386e-02,-1.133213347767227271e-02,-6.477903073554824864e-02,-3.697873572536224986e-03
1.165000000000000063e-01,-1.471378603974958788e-01,-3.125530262620627719e-01,3.680807439661718840e-04,2.390970510538021454e+00,-1.577623680162127881e-02,-1.788690530819261187e-02,-7.713977037008910853e-02,-1.009649322116663341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.577623680162127881e-02,-1.788690530819261187e-02,-7.713977037008910853e-02,-1.009649322116663341e-02
1.170000000000000068e-01,3.258171944003389608e-01,-3.031512410534727975e-01,-1.097916569306821133e+00,1.878908955307629691e+00,2.511115275667968015e-03,-3.324633732649290296e-02,-8.119719235364694643e-02,-1.497329812469829456e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.511115275667968015e-03,-3.324633732649290296e-02,-8.119719235364694643e-02,-1.497329812469829456e-02
1.174999999999999933e-01,9.475493032372659385e-01,-5.633288373430148654e-01,-1.597983050536887051e+00,7.993472893662386669e-01,6.710636124985088109e-03,-4.143583018293039988e-02,-6.982952593877397862e-02,-2.464960109027730661e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.710636124985088109e-03,-4.143583018293039988e-02,-6.982952593877397862e-02,-2.464960109027730661e-02
1.179999999999999938e-01,1.403536322634491018e+00,-9.153555833703708178e-01,-1.186904007690854579e+00,7.129466142193098543e-02,-1.206562397737367780e-02,-3.604203906353438402e-02,-4.350854198435396419e-02,-3.423578370633122148e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.206562397737367780e-02,-3.604203906353438402e-02,-4.350854198435396419e-02,-3.423578370633122148e-02
1.184999999999999942e-01,1.435604566941381499e+00,-9.751642563094430338e-01,-1.522017324146721362e-01,2.183647067318480461e-01,-4.405022740121117969e-02,-2.039942337510913806e-02,-8.882333219193079554e-03,-3.814239304682009307e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.405022740121117969e-02,-2.039942337510913806e-02,-8.882333219193079554e-03,-3.814239304682009307e-02
1.189999999999999947e-01,1.052489207477669275e+00,-4.644847283843628327e-01,8.227651440741302613e-01,8.867825136511182649e-01,-7.535036006638713701e-02,-1.395988985268881806e-03,1.714763798574109321e-02,-4.199870933967861375e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.535036006638713701e-02,-1.395988985268881806e-03,1.714763798574109321e-02,-4.199870933967861375e-02
1.194999999999999951e-01,5.093301119678029787e-01,4.776542726022984797e-01,1.158486236066190056e+00,1.156311741671522064e+00,-8.788653414452653190e-02,6.077782443615653216e-03,2.451496116766559846e-02,-5.251045926506857364e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.788653414452653190e-02,6.077782443615653216e-03,2.451496116766559846e-02,-5.251045926506857364e-02
1.199999999999999956e-01,9.467252088487448924e-02,1.312155553236565186e+00,7.992170356957907229e-01,3.927895626797473505e-01,-8.069625016320779165e-02,-1.675258763228262924e-03,2.389600058549450415e-02,-6.286685455955230706e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.069625016320779165e-02,-1.675258763228262924e-03,2.389600058549450415e-02,-6.286685455955230706e-02
1.204999999999999960e-01,-6.138881219008340134e-02,1.479217636174194439e+00,2.208028965547935984e-01,-1.129117504924376458e+00,-5.817739991936379113e-02,-1.371760962748536962e-02,2.692081154108913119e-02,-6.095132602053402598e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.817739991936379113e-02,-1.371760962748536962e-02,2.692081154108913119e-02,-6.095132602053402598e-02
1.209999999999999964e-01,-3.228462133824669400e-02,8.898215934267202920e-01,1.424267975189610382e-02,-2.395168902757900842e+00,-3.758285907558472222e-02,-3.042854931187665563e-02,3.403889564244196031e-02,-4.181194706419119611e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.758285907558472222e-02,-3.042854931187665563e-02,3.403889564244196031e-02,-4.181194706419119611e-02
1.214999999999999969e-01,2.303292929267010750e-02,4.284202245241489071e-02,4.019785129459710893e-01,-2.499148322759826346e+00,-2.655341432038342900e-02,-3.650235726538927916e-02,3.591533165535997635e-02,2.144032585170183719e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.655341432038342900e-02,-3.650235726538927916e-02,3.591533165535997635e-02,2.144032585170183719e-03
1.219999999999999973e-01,1.373990392622398632e-03,-3.722119513619793763e-01,1.069170932720017841e+00,-1.384419095104477249e+00,-1.689994066797920538e-02,-3.101990978290999207e-02,1.654264736647719294e-02,5.029939106836273793e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.689994066797920538e-02,-3.101990978290999207e-02,1.654264736647719294e-02,5.029939106836273793e-02
1.224999999999999978e-01,-8.371239410739232667e-02,-4.772011012730084656e-02,1.435017813568913558e+00,1.412857508530437900e-01,-2.879840573617071641e-03,-1.735025330046516961e-02,-1.450670204949462694e-02,7.811698306461145602e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.879840573617071641e-03,-1.735025330046516961e-02,-1.450670204949462694e-02,7.811698306461145602e-02
1.229999999999999982e-01,-1.373351583249987073e-01,6.862684283784765693e-01,1.129867742704740108e+00,1.102127583765792007e+00,2.361931728847896372e-02,-1.034222673576921242e-02,-4.811837901338481688e-02,7.322199768902343253e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.361931728847896372e-02,-1.034222673576921242e-02,-4.811837901338481688e-02,7.322199768902343253e-02
1.234999999999999987e-01,-7.275800159630421704e-02,1.179868935413162401e+00,2.682028202853651289e-01,1.112392583069743424e+00,5.161821170248540036e-02,-1.180037400467007572e-02,-6.070619090185592343e-02,4.716702380571045211e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.161821170248540036e-02,-1.180037400467007572e-02,-6.070619090185592343e-02,4.716702380571045211e-02
1.239999999999999991e-01,1.189722045314025450e-01,1.048041691454300040e+00,-6.837341733344747263e-01,5.599615681623170138e-01,6.615156447024149455e-02,-2.192331316091541971e-02,-4.096344246406021655e-02,2.075469486103457759e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.615156447024149455e-02,-2.192331316091541971e-02,-4.096344246406021655e-02,2.075469486103457759e-02
1.244999999999999996e-01,3.444731081172482390e-01,4.645929892604055422e-01,-1.310945015108185840e+00,1.467698477804329216e-01,6.228925728201493983e-02,-2.772445375588227651e-02,-8.128907791896679627e-03,1.969481904522314350e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.228925728201493983e-02,-2.772445375588227651e-02,-8.128907791896679627e-03,1.969481904522314350e-02
